114,115,2019-10-11 10:55:24,rt harun_johnson stop sideshows wishes birthdays utility service demand provide reliable service fo,en,Kenya,False,Twitter for Android,13,0,2019,41,284,October,4,Friday,10,55,22,140,5.409090909090909,7,0,0,1,0.0
115,116,2019-10-11 10:53:40,rt harun_johnson stop sideshows wishes birthdays utility service demand provide reliable service fo,en,,False,Twitter for Android,13,0,2019,41,284,October,4,Friday,10,53,22,140,5.409090909090909,7,0,0,1,0.0
116,117,2019-10-11 10:49:46,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,10,49,8,83,8.222222222222221,2,1,0,1,0.0
117,118,2019-10-11 10:23:31,kenergyministry cofekrebranded ketercharles service levels kenyapowertransformer replacements qu httpstcotii3vpl7mf,en,"Nairobi, Kenya",False,Twitter Web App,0,0,2019,41,284,October,4,Friday,10,23,13,140,10.666666666666666,2,0,0,0,0.0
118,119,2019-10-11 10:18:36,rt harun_johnson stop sideshows wishes birthdays utility service demand provide reliable service fo,en,A Place Near You.,False,Twitter for Android,13,0,2019,41,284,October,4,Friday,10,18,22,140,5.409090909090909,7,0,0,1,0.0
119,120,2019-10-11 10:13:35,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,10,13,8,83,8.222222222222221,2,1,0,1,0.0
120,121,2019-10-11 10:13:06,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,10,13,8,83,8.222222222222221,2,1,0,1,0.0
121,122,2019-10-11 10:06:56,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,weedville🍁,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,10,6,8,83,8.222222222222221,2,1,0,1,0.0
122,123,2019-10-11 10:05:56,kenyapower_care kenyapower dark week progress show far request httpstcoilh5ogupoq,en,"Nairobi, Kenya",False,Twitter Web App,0,0,2019,41,284,October,4,Friday,10,5,23,139,5.086956521739131,13,0,0,0,-0.025
123,124,2019-10-11 10:04:46,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,10,4,8,83,8.222222222222221,2,1,0,1,0.0
124,125,2019-10-11 10:03:28,daveharr_ jerotichseii got kplc needs switchoffkplc longer talk enhancing custo httpstcojnq0dgp7a6,en,🕊🇺🇬🇷🇼🇹🇿🇰🇪🇬🇭🇳🇦🕊,False,Twitter for Android,0,1,2019,41,284,October,4,Friday,10,3,19,140,6.0,7,1,0,1,0.0
125,126,2019-10-11 10:02:41,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter Web App,118,0,2019,41,284,October,4,Friday,10,2,8,83,8.222222222222221,2,1,0,1,0.0
126,127,2019-10-11 10:01:18,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,10,1,8,83,8.222222222222221,2,1,0,1,0.0
127,128,2019-10-11 10:01:13,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Kenya,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,10,1,8,83,8.222222222222221,2,1,0,1,0.0
128,129,2019-10-11 09:55:51,rt benjabali kenyapower switchoffkplc httpstcocpesjcoopr,en,"Eldoret, Kenya",False,Twitter for Android,1,0,2019,41,284,October,4,Friday,9,55,7,72,9.428571428571429,0,1,0,1,0.0
129,130,2019-10-11 09:05:25,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,9,5,8,83,8.222222222222221,2,1,0,1,0.0
130,131,2019-10-11 08:58:54,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter Web App,118,0,2019,41,284,October,4,Friday,8,58,8,83,8.222222222222221,2,1,0,1,0.0
131,132,2019-10-11 08:52:28,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter Web App,118,0,2019,41,284,October,4,Friday,8,52,8,83,8.222222222222221,2,1,0,1,0.0
132,133,2019-10-11 08:52:25,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,52,8,83,8.222222222222221,2,1,0,1,0.0
133,134,2019-10-11 08:46:37,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Kîtûlûkû, Kenya.",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,46,8,83,8.222222222222221,2,1,0,1,0.0
134,135,2019-10-11 08:41:49,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi,Kenya",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,41,8,83,8.222222222222221,2,1,0,1,0.0
135,136,2019-10-11 08:41:29,stop sideshows wishes birthdays utility service demand provide reliable servic httpstco2tebmrvgeo,en,,False,Twitter for Android,13,24,2019,41,284,October,4,Friday,8,41,20,140,6.05,7,0,0,0,0.0
136,137,2019-10-11 08:29:49,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi , Kenya ",False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,8,29,8,83,8.222222222222221,2,1,0,1,0.0
137,138,2019-10-11 08:29:11,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Wandsworth, London",False,Twitter Web App,118,0,2019,41,284,October,4,Friday,8,29,8,83,8.222222222222221,2,1,0,1,0.0
138,139,2019-10-11 08:28:01,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi,Kenya",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,28,8,83,8.222222222222221,2,1,0,1,0.0
139,140,2019-10-11 08:22:14,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,22,8,83,8.222222222222221,2,1,0,1,0.0
140,141,2019-10-11 08:11:29,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,nairobi,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,11,8,83,8.222222222222221,2,1,0,1,0.0
141,142,2019-10-11 08:11:15,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,country with a Rail to nowhere,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,11,8,83,8.222222222222221,2,1,0,1,0.0
142,143,2019-10-11 08:09:12,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,9,8,83,8.222222222222221,2,1,0,1,0.0
143,144,2019-10-11 08:06:07,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,africa,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,6,8,83,8.222222222222221,2,1,0,1,0.0
144,145,2019-10-11 08:01:50,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Owewo City, Luhano Market ",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,8,1,8,83,8.222222222222221,2,1,0,1,0.0
145,146,2019-10-11 07:55:55,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi,Kenya",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,55,8,83,8.222222222222221,2,1,0,1,0.0
146,147,2019-10-11 07:53:14,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Nairobi,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,53,8,83,8.222222222222221,2,1,0,1,0.0
147,148,2019-10-11 07:52:49,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter Web App,118,0,2019,41,284,October,4,Friday,7,52,8,83,8.222222222222221,2,1,0,1,0.0
148,149,2019-10-11 07:51:37,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Africa,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,51,8,83,8.222222222222221,2,1,0,1,0.0
149,150,2019-10-11 07:51:24,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,kenya,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,51,8,83,8.222222222222221,2,1,0,1,0.0
150,151,2019-10-11 07:44:07,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Kenya,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,44,8,83,8.222222222222221,2,1,0,1,0.0
151,152,2019-10-11 07:36:02,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Kenya,False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,7,36,8,83,8.222222222222221,2,1,0,1,0.0
152,153,2019-10-11 07:29:53,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,"Lower Kabete, Nairobi",False,Twitter for Android,7,0,2019,41,284,October,4,Friday,7,29,9,140,13.1,0,0,0,1,0.0
153,154,2019-10-11 07:28:32,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Planet Earth,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,28,8,83,8.222222222222221,2,1,0,1,0.0
154,155,2019-10-11 07:27:30,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,27,8,83,8.222222222222221,2,1,0,1,0.0
155,156,2019-10-11 07:26:33,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,26,8,83,8.222222222222221,2,1,0,1,0.0
156,157,2019-10-11 07:25:33,kenyapower switchoffkplc httpstcocpesjcoopr,en,"Nairobi, Kenya",False,Twitter for Android,1,5,2019,41,284,October,4,Friday,7,25,5,57,10.6,0,1,0,0,0.0
157,158,2019-10-11 07:13:40,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Kenya🇰🇰🇪🇪,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,7,13,8,83,8.222222222222221,2,1,0,1,0.0
158,159,2019-10-11 06:57:57,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Global,False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,6,57,8,83,8.222222222222221,2,1,0,1,0.0
159,160,2019-10-11 06:54:21,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter for Android,118,0,2019,41,284,October,4,Friday,6,54,8,83,8.222222222222221,2,1,0,1,0.0
160,161,2019-10-11 06:52:12,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,6,52,8,83,8.222222222222221,2,1,0,1,0.0
161,162,2019-10-11 06:45:31,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Lakwet nebo Keiyo,False,Twitter Web App,118,0,2019,41,284,October,4,Friday,6,45,8,83,8.222222222222221,2,1,0,1,0.0
162,163,2019-10-11 06:43:56,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,nairobi ; kenya,False,Twitter Web App,118,0,2019,41,284,October,4,Friday,6,43,8,83,8.222222222222221,2,1,0,1,0.0
163,164,2019-10-11 06:41:07,kenyapower_care folks shags waiting connection 10 years told fork 35 httpstcodqlj6ksk72,en,"Nairobi, Kenya",False,Twitter for Android,0,0,2019,41,284,October,4,Friday,6,41,22,140,5.409090909090909,9,0,1,0,0.0
164,165,2019-10-11 06:40:05,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,"Nairobi, Kenya",False,Twitter Web App,118,0,2019,41,284,October,4,Friday,6,40,8,83,8.222222222222221,2,1,0,1,0.0
165,166,2019-10-11 06:39:47,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Mombasa,False,Twitter for Android,118,0,2019,41,284,October,4,Friday,6,39,8,83,8.222222222222221,2,1,0,1,0.0
166,167,2019-10-11 06:39:42,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,Kenya,False,Twitter Web App,118,0,2019,41,284,October,4,Friday,6,39,8,83,8.222222222222221,2,1,0,1,0.0
167,168,2019-10-11 06:39:21,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,ID USA I Kenya | Nigeria,False,Twitter for iPhone,118,0,2019,41,284,October,4,Friday,6,39,8,83,8.222222222222221,2,1,0,1,0.0
168,169,2019-10-11 06:38:55,rt jerotichseii switched switchoffkplc httpstcohjiluluqiq,en,nairobi,False,Twitter Web App,118,0,2019,41,284,October,4,Friday,6,38,8,83,8.222222222222221,2,1,0,1,0.0
169,170,2019-10-11 06:37:26,switched switchoffkplc httpstcohjiluluqiq,en,,False,Twitter for Android,118,238,2019,41,284,October,4,Friday,6,37,6,65,8.285714285714286,2,1,0,0,0.0
170,171,2019-10-11 06:28:27,hamudi_za yes switchoffkplc,und,,False,Twitter for Android,0,1,2019,41,284,October,4,Friday,6,28,2,31,9.333333333333334,0,1,0,0,0.0
171,172,2019-10-11 05:23:38,rt jerotichseii switchoffkplc httpstcodyv8gfg17f,und,Global,False,Twitter for iPhone,3,0,2019,41,284,October,4,Friday,5,23,4,56,13.25,0,1,0,1,0.0
172,173,2019-10-10 20:41:36,rt jerotichseii kenyapower_cares standard operating procedure switchoffkplc httpstcolj5ofklf2f,en,"Nairobi, Kenya",False,Twitter for Android,21,0,2019,41,283,October,3,Thursday,20,41,9,114,10.4,1,1,0,1,0.0
173,174,2019-10-10 19:06:58,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,ID USA I Kenya | Nigeria,False,Twitter for iPhone,7,0,2019,41,283,October,3,Thursday,19,6,9,140,13.1,0,0,0,1,0.0
174,175,2019-10-10 19:03:15,rt mum_imani really strange kplc mpesa paybill often fails switchoffkplc httpstcotcly9laokj,en,,False,Twitter Web App,2,0,2019,41,283,October,3,Thursday,19,3,13,109,7.461538461538463,2,1,0,2,-0.275
175,176,2019-10-10 18:35:54,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,,False,Twitter Web App,7,0,2019,41,283,October,3,Thursday,18,35,9,140,13.1,0,0,0,1,0.0
176,177,2019-10-10 18:26:50,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,Nairobi,False,Twitter for Android,7,0,2019,41,283,October,3,Thursday,18,26,9,140,13.1,0,0,0,1,0.0
177,178,2019-10-10 18:25:57,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,,False,Twitter for Android,7,0,2019,41,283,October,3,Thursday,18,25,9,140,13.1,0,0,0,1,0.0
178,179,2019-10-10 18:20:03,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,A Place Near You.,False,Twitter for Android,7,0,2019,41,283,October,3,Thursday,18,20,9,140,13.1,0,0,0,1,0.0
179,180,2019-10-10 18:19:38,rt eva_m_mutua httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku tommboya,und,Nairobi,False,Twitter for Android,7,0,2019,41,283,October,3,Thursday,18,19,9,140,13.1,0,0,0,1,0.0
180,181,2019-10-10 18:18:56,httpstcoi5xyhnmr3z jerotichseii wanjerinderu kingfredasira hotshotcreative ndungigithuku httpstcoyqlex6tsq5,und,Nairobi,False,Twitter for iPhone,7,7,2019,41,283,October,3,Thursday,18,18,7,135,16.0,0,0,0,0,0.0
181,182,2019-10-10 17:26:34,rt jerotichseii switchoffkplc httpstcodyv8gfg17f,und,ID USA I Kenya | Nigeria,False,Twitter for iPhone,3,0,2019,41,283,October,3,Thursday,17,26,4,56,13.25,0,1,0,1,0.0
182,183,2019-10-10 14:16:21,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,"Nairobi, Kenya",False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,14,16,24,140,4.875,6,0,1,1,-0.2
183,184,2019-10-10 13:12:01,rt mum_imani really strange kplc mpesa paybill often fails switchoffkplc httpstcotcly9laokj,en,,False,Twitter for Android,2,0,2019,41,283,October,3,Thursday,13,12,13,109,7.461538461538463,2,1,0,2,-0.275
184,185,2019-10-10 13:01:18,rt braga_vance jerotichseii nickotury turn tables kplc make list lost food take pictures itemise cost lodge cl,en,,False,Twitter for Android,1,0,2019,41,283,October,3,Thursday,13,1,24,140,4.875,7,0,0,2,0.0
185,186,2019-10-10 12:56:52,rt jerotichseii epra_ke pavel oimeke oimeketarifflies amp chair kcb boss joshua oigara simply send electricity consu,en,"Nairobi, Kenya",False,Twitter for Android,10,0,2019,41,283,October,3,Thursday,12,56,21,144,6.2,4,1,0,2,0.0
186,187,2019-10-10 12:54:58,jerotichseii nickotury turn tables kplc make list lost food take pictures itemise cost lod httpstcorbo6cnql7w,en,,False,Twitter for Android,1,6,2019,41,283,October,3,Thursday,12,54,21,140,5.7142857142857135,6,0,0,1,0.0
187,188,2019-10-10 12:51:30,njoratimothy samkiura kenyapower_care kenyapower switchoffkplc,und,,False,Twitter for Android,0,0,2019,41,283,October,3,Thursday,12,51,5,67,12.6,0,1,0,0,0.0
188,189,2019-10-10 12:50:32,switchoffkplc httpstcodyv8gfg17f,und,,False,Twitter for Android,3,8,2019,41,283,October,3,Thursday,12,50,2,38,18.5,0,1,0,0,0.0
189,190,2019-10-10 12:49:19,stephen_muturi switchoffkplc,und,,False,Twitter for Android,0,0,2019,41,283,October,3,Thursday,12,49,2,30,14.5,0,1,0,0,0.0
190,191,2019-10-10 09:55:52,rt jerotichseii thanks gentlemen next time trevorombija waihigamwaura davidosiany muthumagabriel citizentvkenya dayb,en,,False,Twitter for Android,21,0,2019,41,283,October,3,Thursday,9,55,12,140,9.384615384615383,0,1,0,1,0.1
191,192,2019-10-10 09:22:00,rt jerotichseii epra_ke pavel oimeke oimeketarifflies amp chair kcb boss joshua oigara simply send electricity consu,en,,False,Twitter for Android,10,0,2019,41,283,October,3,Thursday,9,22,21,144,6.2,4,1,0,2,0.0
192,193,2019-10-10 07:49:48,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,,False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,7,49,24,140,4.875,6,0,1,1,-0.2
193,194,2019-10-10 07:20:53,rt tracieblack18 switchoffkplc kenyapower_care service offer customerserviceweek2019 stealing brazenly fr,en,,False,Twitter for Android,1,0,2019,41,283,October,3,Thursday,7,20,17,140,7.75,6,2,0,2,0.0
194,195,2019-10-10 06:58:25,switchoffkplc kenyapower_care service offer customerserviceweek2019 stealing brazen httpstcog2rqoqf3ko,en,,False,Twitter for Android,1,4,2019,41,283,October,3,Thursday,6,58,15,140,9.0,6,2,0,0,0.0
195,196,2019-10-10 06:07:27,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,Right here!,False,Twitter Web App,54,0,2019,41,283,October,3,Thursday,6,7,24,140,4.875,6,0,1,1,-0.2
196,197,2019-10-10 06:03:03,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,"Kabimoi, Kenya",False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,6,3,24,140,4.875,6,0,1,1,-0.2
197,198,2019-10-10 05:57:47,rt jerotichseii epra_ke pavel oimeke oimeketarifflies amp chair kcb boss joshua oigara simply send electricity consu,en,"Nairobi, Kenya",False,Twitter for Android,10,0,2019,41,283,October,3,Thursday,5,57,21,144,6.2,4,1,0,2,0.0
198,199,2019-10-10 05:48:42,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,Omnipresent,False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,5,48,24,140,4.875,6,0,1,1,-0.2
199,200,2019-10-10 04:56:30,rt jerotichseii epra_ke pavel oimeke oimeketarifflies amp chair kcb boss joshua oigara simply send electricity consu,en,,False,Twitter for Android,10,0,2019,41,283,October,3,Thursday,4,56,21,144,6.2,4,1,0,2,0.0
200,201,2019-10-10 03:57:17,really strange kplc mpesa paybill often fails switchoffkplc httpstcotcly9laokj,en,Kenya,False,Twitter for iPhone,2,2,2019,41,283,October,3,Thursday,3,57,11,94,7.636363636363638,2,1,0,1,-0.275
201,202,2019-10-10 03:44:08,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,Thika Kenya,False,Twitter Web App,54,0,2019,41,283,October,3,Thursday,3,44,24,140,4.875,6,0,1,1,-0.2
202,203,2019-10-10 03:37:19,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,Kenya,False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,3,37,24,140,4.875,6,0,1,1,-0.2
203,204,2019-10-10 03:26:56,rt jerotichseii theft continue cartels appetite money never satisfied wakenya form unstoppable,en,Ephesians 6:12   ,False,Twitter for Android,23,0,2019,41,283,October,3,Thursday,3,26,20,140,5.666666666666668,7,0,0,1,-0.25
204,205,2019-10-10 03:19:45,rt jerotichseii theft continue cartels appetite money never satisfied wakenya form unstoppable,en,,False,Twitter for Android,23,0,2019,41,283,October,3,Thursday,3,19,20,140,5.666666666666668,7,0,0,1,-0.25
205,206,2019-10-10 03:02:12,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,Rugmunchistan,False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,3,2,24,140,4.875,6,0,1,1,-0.2
206,207,2019-10-10 02:55:36,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,Kenya,False,Twitter for Android,54,0,2019,41,283,October,3,Thursday,2,55,24,140,4.875,6,0,1,1,-0.2
207,208,2019-10-09 22:37:53,rt jerotichseii dear idle mkenya think referring sister wanjeri wanjerinderu wanderi good luck ta,en,"Nairobi,Kenya.",False,Twitter Web App,22,0,2019,41,282,October,2,Wednesday,22,37,23,140,5.130434782608695,7,0,0,3,0.7
208,209,2019-10-09 22:37:01,rt jerotichseii many injured amp others lost lives due kenyapower kenyapower_cares incompetence energy act,en,"Nairobi,Kenya.",False,Twitter Web App,47,0,2019,41,282,October,2,Wednesday,22,37,20,143,6.2,5,0,0,1,0.1875
209,210,2019-10-09 21:48:58,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,"Nairobi, Kenya",False,Twitter for Android,54,0,2019,41,282,October,2,Wednesday,21,48,24,140,4.875,6,0,1,1,-0.2
210,211,2019-10-09 19:40:15,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,kenya ,False,Twitter for Android,54,0,2019,41,282,October,2,Wednesday,19,40,24,140,4.875,6,0,1,1,-0.2
211,212,2019-10-09 19:16:56,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,,False,Twitter for Android,54,0,2019,41,282,October,2,Wednesday,19,16,24,140,4.875,6,0,1,1,-0.2
212,213,2019-10-09 19:12:35,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,"Nairobi, Kenya",False,Twitter for Android,54,0,2019,41,282,October,2,Wednesday,19,12,24,140,4.875,6,0,1,1,-0.2
213,214,2019-10-09 18:54:52,rt jerotichseii thanks gentlemen next time trevorombija waihigamwaura davidosiany muthumagabriel citizentvkenya dayb,en,"Nairobi, Kenya",False,Twitter for Android,21,0,2019,41,282,October,2,Wednesday,18,54,12,140,9.384615384615383,0,1,0,1,0.1
214,215,2019-10-09 18:53:42,rt jerotichseii theft continue cartels appetite money never satisfied wakenya form unstoppable,en,"Nairobi, Kenya",False,Twitter for iPhone,23,0,2019,41,282,October,2,Wednesday,18,53,20,140,5.666666666666668,7,0,0,1,-0.25
215,216,2019-10-09 18:45:40,rt jerotichseii 4 clean energy ltwpofficial already cost taxpayers irregular sh42b amp elec prices keep rising pres ken,en,,False,Twitter for Android,14,0,2019,41,282,October,2,Wednesday,18,45,22,144,5.590909090909091,3,0,0,1,0.3666666666666667
216,217,2019-10-09 18:45:28,rt jerotichseii 3 note kengenkenya taking garissa solar plant rural electrification authority another rotten,en,,False,Twitter for Android,15,0,2019,41,282,October,2,Wednesday,18,45,21,140,5.7142857142857135,5,0,0,1,0.0
217,218,2019-10-09 18:45:19,rt jerotichseii 2 also kengenkenya tried stifle story last week calling trojan horse energy cartels rebecca mian,en,,False,Twitter for Android,14,0,2019,41,282,October,2,Wednesday,18,45,23,140,5.130434782608695,5,0,0,1,0.0
218,219,2019-10-09 18:45:17,rt jerotichseii wakenya majority us trying eke existence country favours thieves good,en,,False,Twitter for Android,53,0,2019,41,282,October,2,Wednesday,18,45,25,139,4.6,12,0,0,2,0.7
219,220,2019-10-09 18:36:58,rt jerotichseii thanks gentlemen next time trevorombija waihigamwaura davidosiany muthumagabriel citizentvkenya dayb,en,,False,Twitter for Android,21,0,2019,41,282,October,2,Wednesday,18,36,12,140,9.384615384615383,0,1,0,1,0.1
220,221,2019-10-09 18:25:26,rt jerotichseii kenyapower_cares standard operating procedure switchoffkplc httpstcolj5ofklf2f,en,,False,Twitter for Android,21,0,2019,41,282,October,2,Wednesday,18,25,9,114,10.4,1,1,0,1,0.0
221,222,2019-10-09 18:18:08,rt jerotichseii thanks gentlemen next time trevorombija waihigamwaura davidosiany muthumagabriel citizentvkenya dayb,en,,False,Twitter for Android,21,0,2019,41,282,October,2,Wednesday,18,18,12,140,9.384615384615383,0,1,0,1,0.1
222,223,2019-10-09 18:17:59,rt jerotichseii wakenya accountability energy sector thank trevorombija waihigamwaura citizentvkenya daybreak switcho,en,,False,Twitter for Android,9,0,2019,41,282,October,2,Wednesday,18,17,13,140,8.333333333333334,2,2,0,1,0.0
223,224,2019-10-09 18:17:51,rt jerotichseii switchoffkplc httpstcon7srkr2ygn,und,,False,Twitter for Android,2,0,2019,41,282,October,2,Wednesday,18,17,4,56,13.25,0,1,0,1,0.0
224,225,2019-10-09 18:17:46,rt jerotichseii theft continue cartels appetite money never satisfied wakenya form unstoppable,en,,False,Twitter for Android,23,0,2019,41,282,October,2,Wednesday,18,17,20,140,5.666666666666668,7,0,0,1,-0.25
225,226,2019-10-09 18:17:41,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,,False,Twitter for Android,54,0,2019,41,282,October,2,Wednesday,18,17,24,140,4.875,6,0,1,1,-0.2
226,227,2019-10-09 18:16:56,rt jerotichseii epra_ke pavel oimeke oimeketarifflies amp chair kcb boss joshua oigara simply send electricity consu,en,"Nairobi, Kenya",False,Twitter for iPhone,10,0,2019,41,282,October,2,Wednesday,18,16,21,144,6.2,4,1,0,2,0.0
227,228,2019-10-09 18:16:36,rt jerotichseii yes section 166 missing versions look like one signed pres kenyatta year deliberate,en,"Nairobi, Kenya",False,Twitter for iPhone,54,0,2019,41,282,October,2,Wednesday,18,16,24,140,4.875,6,0,1,1,-0.2
228,229,2019-10-09 18:15:57,rt jerotichseii theft continue cartels appetite money never satisfied wakenya form unstoppable,en,,False,Twitter for Android,23,0,2019,41,282,October,2,Wednesday,18,15,20,140,5.666666666666668,7,0,0,1,-0.25
229,230,2019-10-09 18:10:28,_lauraina kenyapower_care kenyapower switchoffkplc jerotichseii,und,Nairobi,False,Twitter for Android,0,0,2019,41,282,October,2,Wednesday,18,10,5,68,12.8,0,1,0,1,0.0
230,231,2019-10-09 17:55:53,rt jerotichseii epra_ke pavel oimeke oimeketarifflies amp chair kcb boss joshua oigara simply send electricity consu,en,,False,Twitter for Android,10,0,2019,41,282,October,2,Wednesday,17,55,21,144,6.2,4,1,0,2,0.0
