0,1,2,3,4,5,6,7
2019-10-08 15:59:08,"Iwafikie comatose @CAK_Kenya, what do these bozos do anyway, they're earning salaries for seating on their butts!… https://t.co/z0CVmFS9wq",en,"Mombasa, Kenya.",False,Twitter for Android,2,5
2019-10-08 15:58:05,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,🇰🇪,False,Twitter Web App,53,0
2019-10-08 15:57:46,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,"Nairobi, Kenya",False,Twitter for Android,47,0
2019-10-08 15:57:35,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,"Best Location, Nairobi",False,Twitter for Android,47,0
2019-10-08 15:56:28,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,Kisumu,False,Twitter Web App,47,0
2019-10-08 15:55:58,RT @eva_m_mutua: @JerotichSeii @KenyaPower @KenyaPower_Care @EPRA_Ke @ketercharles @StateHouseKenya #SwitchOffKPLC,und,,False,Twitter for Android,1,0
2019-10-08 15:55:55,RT @MartinRalak: #SwitchOffKPLC https://t.co/6SN2U40oL3,und,,False,Twitter for Android,1,0
2019-10-08 15:55:52,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,"Nairobi, Kenya",False,Twitter Web App,47,0
2019-10-08 15:52:37,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter for iPhone,47,0
2019-10-08 15:52:21,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter for Android,47,0
2019-10-08 15:49:33,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,Nairobi,False,Twitter for Android,17,0
2019-10-08 15:45:34,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter Web App,53,0
2019-10-08 15:27:49,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,Nairobi,False,Twitter for Android,47,0
2019-10-08 15:17:14,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,The Jackdaw,False,Twitter for Android,53,0
2019-10-08 15:16:21,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,,False,Twitter for iPhone,14,0
2019-10-08 15:15:15,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter for Android,47,0
2019-10-08 15:12:43,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,"Nairobi, Kenya",False,Twitter for Android,47,0
2019-10-08 15:11:02,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter Web App,53,0
2019-10-08 15:10:51,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,,False,Twitter Web App,14,0
2019-10-08 15:10:24,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,,False,Twitter Web App,15,0
2019-10-08 15:10:17,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,,False,Twitter Web App,14,0
2019-10-08 15:10:09,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,,False,Twitter Web App,17,0
2019-10-08 15:10:01,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter Web App,21,0
2019-10-08 15:09:48,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter Web App,47,0
2019-10-08 15:09:41,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,,False,Twitter Web App,17,0
2019-10-08 15:01:31,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 14:50:53,@JerotichSeii @KenyaPower @KenyaPower_Care @EPRA_Ke @ketercharles @StateHouseKenya #SwitchOffKPLC,und,Nairobi,False,Twitter for iPad,1,2
2019-10-08 14:50:14,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter for Android,47,0
2019-10-08 14:50:03,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter for Android,47,0
2019-10-08 14:47:34,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 14:46:21,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,Nairobi Kenya,False,Twitter for iPhone,47,0
2019-10-08 14:43:56,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,,False,Twitter for Android,47,0
2019-10-08 14:41:01,#SwitchOffKPLC https://t.co/6SN2U40oL3,und,"Owewo City, Luhano Market ",False,Twitter for Android,1,2
2019-10-08 14:38:57,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,#AmKenyan ,False,Twitter for Android,47,0
2019-10-08 14:34:07,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,"Nairobi, Kenya",False,Twitter for iPhone,47,0
2019-10-08 14:32:43,RT @JerotichSeii: Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energy Act…,en,"Nairobi, Kenya",False,Twitter for Android,47,0
2019-10-08 14:32:16,Many have been injured &amp; others have lost their lives due to @KenyaPower @KenyaPower_Care's incompetence. The Energ… https://t.co/gkYSrY4dwf,en,,False,Twitter Web App,47,59
2019-10-08 14:29:11,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,"Nairobi, Kenya",False,Twitter for iPhone,21,0
2019-10-08 14:28:54,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,"Nairobi, Kenya",False,Twitter for iPhone,17,0
2019-10-08 14:28:39,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,"Nairobi, Kenya",False,Twitter for iPhone,14,0
2019-10-08 14:27:07,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,"Nairobi, Kenya",False,Twitter for iPhone,15,0
2019-10-08 14:26:55,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,"Nairobi, Kenya",False,Twitter for iPhone,14,0
2019-10-08 14:26:19,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,"Nairobi, Kenya",False,Twitter for iPhone,53,0
2019-10-08 14:20:56,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 14:18:38,RT @eva_m_mutua: @JerotichSeii @KenGenKenya @rebecca_miano @hotshotcreative @WanjeriNderu @KingFredAsira #SwitchOFFKPLC,und,#AmKenyan ,False,Twitter for Android,1,0
2019-10-08 14:14:36,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,Planet Earth,False,Twitter for Android,17,0
2019-10-08 13:58:12,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,Nairobi,False,Twitter for Android,21,0
2019-10-08 13:58:05,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,Nairobi,False,Twitter for Android,17,0
2019-10-08 13:57:55,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,Nairobi,False,Twitter for Android,14,0
2019-10-08 13:57:41,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,Nairobi,False,Twitter for Android,15,0
2019-10-08 13:57:29,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,Nairobi,False,Twitter for Android,14,0
2019-10-08 13:57:18,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,Nairobi,False,Twitter for Android,53,0
2019-10-08 13:52:02,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter for Android,21,0
2019-10-08 13:50:44,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,Kenya,False,Twitter for Android,17,0
2019-10-08 13:44:47,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter Web App,21,0
2019-10-08 13:44:44,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,,False,Twitter Web App,17,0
2019-10-08 13:44:40,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter Web App,53,0
2019-10-08 13:39:42,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,Online,True,Twitter for iPhone,21,0
2019-10-08 13:33:39,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter Web App,21,0
2019-10-08 13:33:04,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,,False,Twitter Web App,17,0
2019-10-08 13:32:44,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter Web App,53,0
2019-10-08 13:30:02,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,Global,False,Twitter for Android,17,0
2019-10-08 13:24:47,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,Nairobi,False,Twitter for Android,17,0
2019-10-08 13:24:10,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,ID USA I Kenya | Nigeria,False,Twitter Web App,17,0
2019-10-08 13:13:27,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter for Android,21,0
2019-10-08 13:13:23,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,,False,Twitter for Android,17,0
2019-10-08 13:13:16,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,,False,Twitter for Android,14,0
2019-10-08 13:13:09,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,,False,Twitter for Android,15,0
2019-10-08 13:13:03,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,,False,Twitter for Android,14,0
2019-10-08 13:10:28,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 13:10:25,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 13:10:13,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,,False,Twitter for Android,17,0
2019-10-08 13:04:08,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,"Nairobi,Kenya",False,Twitter Web App,53,0
2019-10-08 13:03:52,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,,False,Twitter for Android,14,0
2019-10-08 13:03:43,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,,False,Twitter for Android,15,0
2019-10-08 13:03:31,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 13:02:39,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,"Nairobi, Kenya",False,Twitter for Android,53,0
2019-10-08 12:58:54,"RT @JerotichSeii: These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironically (or…",en,Kenya,False,Twitter for Android,17,0
2019-10-08 12:58:33,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter for iPhone,21,0
2019-10-08 12:57:37,"These bills are almost 100% guaranteed to be fraudulent. This is what @KenyaPower @KenyaPower_Care does.

Ironicall… https://t.co/ZpTHjQ6fD7",en,,False,Twitter Web App,17,14
2019-10-08 12:56:15,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter for Android,21,0
2019-10-08 12:55:56,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,,False,Twitter for Android,17,0
2019-10-08 12:55:43,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 12:55:01,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter Web App,21,0
2019-10-08 12:54:56,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,,False,Twitter Web App,17,0
2019-10-08 12:54:04,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter Web App,53,0
2019-10-08 12:52:32,@JerotichSeii @KenGenKenya @rebecca_miano @hotshotcreative @WanjeriNderu @KingFredAsira #SwitchOFFKPLC,und,Nairobi,False,Twitter for iPhone,1,2
2019-10-08 12:51:49,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,,False,Twitter for Android,21,0
2019-10-08 12:50:46,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,Nairobi Kenya,False,Mobile Web (M2),17,0
2019-10-08 12:49:35,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,Nairobi Kenya,False,Mobile Web (M2),21,0
2019-10-08 12:49:04,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,#AmKenyan ,False,Twitter for Android,21,0
2019-10-08 12:48:53,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,#AmKenyan ,False,Twitter for Android,17,0
2019-10-08 12:48:49,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,#AmKenyan ,False,Twitter for Android,14,0
2019-10-08 12:48:46,RT @JerotichSeii: 6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels have…,en,Nairobi,False,Twitter for iPhone,21,0
2019-10-08 12:48:45,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,#AmKenyan ,False,Twitter for Android,15,0
2019-10-08 12:48:40,"RT @JerotichSeii: 5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always finds…",en,Nairobi,False,Twitter for iPhone,17,0
2019-10-08 12:48:36,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,#AmKenyan ,False,Twitter for Android,14,0
2019-10-08 12:48:34,"RT @JerotichSeii: 4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pres. Ken…",en,Nairobi,False,Twitter for iPhone,14,0
2019-10-08 12:48:31,RT @JerotichSeii: 3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rotten on…,en,Nairobi,False,Twitter for iPhone,15,0
2019-10-08 12:48:26,"RT @JerotichSeii: 2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecca Mian…",en,Nairobi,False,Twitter for iPhone,14,0
2019-10-08 12:48:26,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,#AmKenyan ,False,Twitter for Android,53,0
2019-10-08 12:48:22,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,Nairobi,False,Twitter for iPhone,53,0
2019-10-08 12:46:54,"RT @JerotichSeii: WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on good…",en,,False,Twitter for Android,53,0
2019-10-08 12:45:58,6. WaKenya: clean energy that translates into affordable electricity for us will remain a dream because the cartels… https://t.co/qQkRvKliQj,en,,False,Twitter Web App,21,20
2019-10-08 12:45:54,"5. I would very much like to ask Dr. Akinwumi Adesina @akin_adesina, the President of the @AfDB_Group how it always… https://t.co/nXiBki38Ii",en,,False,Twitter Web App,17,13
2019-10-08 12:45:53,"4. The ""clean"" energy of @LTWPOfficial has already cost taxpayers an irregular Sh42B &amp; elec prices keep rising. Pre… https://t.co/5jfTUQhCQq",en,,False,Twitter Web App,14,7
2019-10-08 12:45:50,3. Note that @KenGenKenya is taking over the Garissa Solar Plant from Rural Electrification Authority - another rot… https://t.co/kTskodnldu,en,,False,Twitter Web App,15,10
2019-10-08 12:45:47,"2. Also, @KenGenKenya tried to stifle a story last week calling out [the Trojan Horse of the energy cartels] Rebecc… https://t.co/a5KSYjSA7R",en,,False,Twitter Web App,14,8
2019-10-08 12:45:37,"WaKenya: while majority of us are trying to eke an existence in our country that only favours thieves, I have it on… https://t.co/yXGNI4cyAU",en,,False,Twitter Web App,53,43
2019-10-08 12:17:45,"@KenyaPower / @KenyaPower_Care, it's time for our weekly fuckabout. My metre number is 37169637404. Turn the power… https://t.co/YQtO5oNyri",en,"1.2921° S, 36.8219° E",False,Twitter for Android,0,2
2019-10-08 12:09:46,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter Web App,21,0
2019-10-08 08:53:10,@theMagunga @KenyaPower_Care ndo maana kuna #switchoffKPLC,tl,Kenya,False,Twitter Web App,0,0
2019-10-08 07:26:31,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter Web App,21,0
2019-10-08 06:57:32,RT @VictorMwambacha: @KenyaPower_Care @theMagunga @I_am_Gathoni Huh 🤔🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️What a question! Whaa u guys are just the limit!!  #Swi…,en,"Nairobi, Kenya",False,Twitter Web App,1,0
2019-10-08 06:08:44,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter for Android,21,0
2019-10-08 05:56:42,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,Global,False,Twitter for iPhone,21,0
2019-10-08 05:02:22,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,,False,Twitter Web App,22,0
2019-10-08 05:01:02,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter Web App,21,0
2019-10-08 03:12:45,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,KENYA,False,Twitter for Android,21,0
2019-10-08 03:04:12,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,"Nairobi, Kenya",False,Twitter for Android,22,0
2019-10-08 03:00:06,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,Kenya,False,Twitter for iPad,21,0
2019-10-08 02:41:10,@KenyaPower_Care @theMagunga @I_am_Gathoni Huh 🤔🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️What a question! Whaa u guys are just the limit!!  #SwitchOffKPLC,en,"Mombasa, Kenya",False,Twitter for iPhone,1,1
2019-10-08 01:43:33,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,Nairobi,False,Twitter for Android,21,0
2019-10-07 22:01:23,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,Kenya,False,Twitter for Android,21,0
2019-10-07 21:52:34,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter for iPhone,21,0
2019-10-07 21:03:22,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter for Android,21,0
2019-10-07 20:46:17,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,ID USA I Kenya | Nigeria,False,Twitter for iPhone,21,0
2019-10-07 20:12:21,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter for Android,21,0
2019-10-07 20:07:17,Yeah. One is left wondering how long before you get disconnected in the whole city because one guy didn’t pay for t… https://t.co/zQHaNoYbuK,en,worldwide,False,Twitter Web App,0,2
2019-10-07 19:49:04,"RT @JerotichSeii: This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,"Mombasa, Kenya",False,Twitter for iPad,21,0
2019-10-07 19:47:11,@KenyaPower_Care NOT at all. KPLC monopoly should end. #switchoffkplc,en,TX,False,Twitter for iPhone,0,0
2019-10-07 19:45:21,"This is @KenyaPower_Care's standard operating procedure.

#SwitchOffKPLC https://t.co/lj5ofklf2f",en,,False,Twitter for Android,21,33
2019-10-07 18:44:22,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,,False,Twitter for Android,22,0
2019-10-07 18:06:19,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,"Nairobi, Kenya",False,Twitter for Android,22,0
2019-10-07 17:34:04,@KenyaPower @KenyaPower_Care we have no electricity 772588 #SwitchoffKPLC,en,"Nairobi, Kenya",False,Twitter for Android,0,0
2019-10-07 14:21:18,"RT @JerotichSeii: WaKenya: judging from last week's actions of the energy cartels after we served them, we know that they are very worried.…",en,,False,Twitter for Android,326,0
2019-10-07 10:56:36,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,kenya,False,Twitter for Android,22,0
2019-10-07 10:45:52,"Just wondering how @KenyaPower_Care is on #CSWeek2019 when all they give us is grief #SwitchoffKPLC
@JerotichSeii",en,"Nairobi, Kenya",False,Twitter Web App,0,2
2019-10-07 10:17:24,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,nairobi kenya,False,Twitter Web App,22,0
2019-10-07 10:13:42,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,World,False,Twitter for Android,7,0
2019-10-07 10:07:47,@NyarSouth @omondijulie @KenyaPower_Care #SwitchOffKPLC,und,,False,Twitter Web App,0,0
2019-10-07 09:16:27,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,Africa,False,Twitter for iPhone,22,0
2019-10-07 09:07:55,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Global,False,Twitter for iPhone,22,0
2019-10-07 09:05:19,@njrinic @KenyaPower_Care Why don’t you collect evidence from some suppliers so that we deal with this once and for… https://t.co/1Ek5SwnAj7,en,"Nairobi, Ke",False,Twitter for iPhone,0,0
2019-10-07 08:49:12,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,Global,False,Twitter for iPhone,22,0
2019-10-07 08:44:48,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,Nairobi,False,Twitter for Android,22,0
2019-10-07 08:42:37,"RT @NyarAgara: @upus_gani @KenyaPower_Care This kind of nonsense cannot be tolerated. Their numbers are not working, they are non-responsiv…",en,Kenya,False,Twitter for iPhone,1,0
2019-10-07 08:21:37,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,"Mombasa, Kenya",False,Twitter for iPad,22,0
